"txn_id","account_id","amount","method","timestamp","location","device_id","status","is_fraud","is_flagged"
"24dd4d93-db16-49bf-9c1e-c90321b2bbaa","b53d4dd1-cd0d-4b1c-8085-43680c78ba44","75516.99","NEFT","2025-06-25 21:22:10.442153","Chennai","DEVICE-A2","REVERSED","false","false"
"24e944c4-dd66-457a-be4d-6c5a13fa0859","bf91c46f-4952-4aa8-8995-b8f7fd192611","34832.67","CARD","2025-06-25 22:06:31.30671","Mumbai","DEVICE-H1","FAILED","false","false"
"25377af4-7d5a-425b-9d31-87ac05c544dc","02b6cf43-71f2-49d3-a693-aba0cb5e460b","33052.82","CARD","2025-06-25 21:37:06.178271","Kashmir","DEVICE-A2","REVERSED","false","false"
"253cbe1a-7763-4ef0-84b9-92fe51ab6340","1d3b6528-171a-4cbc-a36e-6124b2dc3733","1.00","IMPS","2025-06-25 21:18:13.159896","Pune","DEVICE-8890","PENDING","false","false"
"254a90d8-cb15-4dcc-a502-280f190bbab0","ecdd4bed-1985-4381-99af-a31249df1c7b","72429.40","IMPS","2025-06-25 22:14:36.81545","Chennai","DEVICE-T6","PENDING","false","false"
"254ea5a2-b005-4e62-be15-88a24c008148","dc7001bc-3e57-428c-87c5-c6da669ac6cb","69046.08","NEFT","2025-06-25 21:24:34.926467","Kashmir","DEVICE-8890","REVERSED","false","false"
"256eec37-fdbc-4e28-bbbf-f6c20d28eb18","0829884c-3af8-43ee-a887-bfe9f883f11c","22622.01","IMPS","2025-06-25 22:23:27.467611","Jammu","DEVICE-H8","FAILED","false","false"
"258161a9-4cd8-41a5-a563-8fd87b6f4f14","55d2d6c8-c75c-465d-90d1-7683ecbcc990","232087.87","NEFT","2025-06-25 22:05:47.502486","Bangalore","DEVICE-H1","PENDING","false","false"
"25895e24-7444-4937-b3ea-1c7d0cefca5f","3fae33ad-4764-4983-a15e-9a1f8d2f7bfc","266269.63","CARD","2025-06-25 21:15:39.26026","Mumbai","DEVICE-W2","PENDING","false","false"
"25b965e9-8089-44c1-a689-fc4868d57708","55b3788e-022e-4bee-a41e-24d91e0d886e","1.00","CARD","2025-06-25 21:33:58.347747","Kochi","DEVICE-A2","COMPLETED","false","false"
"25c37fb3-00a2-4984-8c3d-08d8b186ef98","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","1.00","NEFT","2025-06-25 21:59:51.23933","Bhubaneshwar","DEVICE-8890","PENDING","false","false"
"25c55cdb-b7b4-459a-982c-66b37fd83d4b","7aa5f06a-27ec-489f-97ff-63856605f2e8","112178.06","IMPS","2025-06-25 21:08:35.231051","Ahmedabad","DEVICE-D2","COMPLETED","false","false"
"2605ae2d-13a4-4fe4-b12f-2dde9727577e","959dc24b-0468-4851-a410-49ffae0f50b9","1.00","UPI","2025-06-25 22:01:24.259946","Delhi","DEVICE-A2","PENDING","false","false"
"260cc51f-5dd8-4aa9-90fd-83bdb17366cb","f840925e-a2bf-43f5-b165-76b2cf47f7f5","1.00","NEFT","2025-06-25 22:03:35.193641","Rourkela","DEVICE-8890","PENDING","false","false"
"261c17fa-c465-4f5f-8d43-f26a0d7bb872","68720cb6-0af5-481e-a87e-5704e77b4f59","201576.13","CARD","2025-06-25 21:56:56.457569","Mumbai","DEVICE-T6","REVERSED","false","false"
"263f569b-fc1b-4e1d-b66d-5271e0c08549","7aa5f06a-27ec-489f-97ff-63856605f2e8","1.00","IMPS","2025-06-25 22:14:19.139493","Hyderabad","DEVICE-8810","FAILED","false","false"
"2674ea10-5b53-47eb-81b2-76595d84e94b","959dc24b-0468-4851-a410-49ffae0f50b9","1.00","UPI","2025-06-25 22:01:22.887495","Surat","DEVICE-D2","FAILED","false","false"
"26838e1d-3ed6-4593-86b2-7bf3e51e2f4e","5aa91a14-9a5d-48cc-80db-47b7c61c5bce","47029.06","NEFT","2025-06-25 21:26:00.628944","Kochi","DEVICE-W2","PENDING","false","false"
"2684e139-f10a-4182-a528-3b7c8c746bd3","2fb31374-f086-4811-b8fb-43391bed0b63","130170.42","CARD","2025-06-25 22:10:00.445587","Kashmir","DEVICE-H1","FAILED","false","false"
"26971243-8e0a-44ad-8dce-c8374e7161bb","55d2d6c8-c75c-465d-90d1-7683ecbcc990","80616.07","UPI","2025-06-25 22:05:51.623825","Mumbai","DEVICE-T6","PENDING","false","false"
"269b9941-1287-483d-b072-2db12abbe452","0829884c-3af8-43ee-a887-bfe9f883f11c","211295.77","CARD","2025-06-25 21:08:59.57754","Pune","DEVICE-Z1","COMPLETED","true","true"
"26cfe68b-f315-4919-9267-7ecbfdf7e601","f19e5575-0e87-4cbc-b9d0-39a92f52cf46","1.00","NEFT","2025-06-25 21:39:20.2899","Mumbai","DEVICE-G6","REVERSED","false","false"
"26dab4fa-bfc1-4e3a-aa84-878ae66951c4","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","1.00","CARD","2025-06-25 21:08:38.443938","Chennai","DEVICE-H1","COMPLETED","false","false"
"26f04ba0-2835-45de-a40f-f93d544d7d90","55b3788e-022e-4bee-a41e-24d91e0d886e","28015.05","IMPS","2025-06-25 21:33:52.474668","Nagpur","DEVICE-T6","FAILED","false","false"
"26fc1cb3-eeda-42de-8256-aa7c65f925ca","44a0b8bb-b0f7-4de2-b3bb-883ecba718c2","250560.85","IMPS","2025-06-25 21:33:10.493343","Chennai","DEVICE-A2","REVERSED","false","false"
"26fd9ee2-7cf7-43b7-9385-8a2ecb91525a","c53b73e8-84eb-47fb-8e18-8d9dce92724b","172607.90","CARD","2025-06-25 21:17:15.823079","Patna","DEVICE-Z1","PENDING","false","false"
"26feb50b-5a58-4a4f-be8d-d893e3dd6051","0829884c-3af8-43ee-a887-bfe9f883f11c","167059.34","CARD","2025-06-25 22:24:46.58284","Delhi","DEVICE-T6","PENDING","false","false"
"271bc0e9-3274-486e-8c54-ae47d2e37914","bf91c46f-4952-4aa8-8995-b8f7fd192611","155559.51","IMPS","2025-06-25 22:07:03.0579","Bhubaneshwar","DEVICE-Z1","FAILED","false","false"
"272773b0-b4c6-4791-b532-0f658b399a28","fbe316ef-b207-4f47-8874-df1b10c96f6c","213733.12","IMPS","2025-06-25 22:05:06.14589","Assam","DEVICE-D2","REVERSED","false","false"
"272cbfcf-0ac8-4895-b867-c82958bdbacd","d6e6895b-9da7-44de-a7d1-f019f0eeb0de","45944.37","UPI","2025-06-25 21:31:03.118595","Noida","DEVICE-D5","PENDING","false","false"
"272cc866-bb3b-46c4-8da8-71ae17df5f0c","c60ed865-8c15-4e0e-ac73-97716f73106b","1.00","IMPS","2025-06-25 22:08:52.013839","Pune","DEVICE-8890","PENDING","false","false"
"272f61c4-7925-4c13-9148-47da24ddc92a","55b3788e-022e-4bee-a41e-24d91e0d886e","615326.21","UPI","2025-06-25 21:33:41.800641","Ahmedabad","DEVICE-H1","REVERSED","true","true"
"27351f39-8e21-4e3b-b332-ca4e92cb0b8f","fbe316ef-b207-4f47-8874-df1b10c96f6c","1.00","UPI","2025-06-25 22:05:09.826285","Bangalore","DEVICE-T6","COMPLETED","false","false"
"2759d52e-4bd0-441a-ab69-23ec8ad49b4e","fbe316ef-b207-4f47-8874-df1b10c96f6c","98622.49","IMPS","2025-06-25 22:04:06.038004","Rourkela","DEVICE-W2","COMPLETED","false","false"
"2768ad72-252b-4385-88a8-97346b981a20","5aa91a14-9a5d-48cc-80db-47b7c61c5bce","80599.59","NEFT","2025-06-25 21:25:54.796489","Patna","DEVICE-T6","PENDING","false","false"
"27800e4d-e3a1-4b98-8e35-3e41c17e37e2","f840925e-a2bf-43f5-b165-76b2cf47f7f5","71862.74","UPI","2025-06-25 22:03:24.123647","Varanasi","DEVICE-F4","COMPLETED","false","false"
"27a500c8-914d-4d16-9a97-8f84e004c537","55d2d6c8-c75c-465d-90d1-7683ecbcc990","105485.43","IMPS","2025-06-25 22:05:58.546418","Chennai","DEVICE-A2","PENDING","false","false"
"27a5c473-f22f-4d2c-b4a5-c943f4a26c14","be08fcb1-2e09-4f70-820b-4be5e159a5d2","1.00","UPI","2025-06-25 21:23:48.694769","Pune","DEVICE-W2","REVERSED","false","false"
"27bab5c1-5a13-4576-8fda-be8a148228cb","be08fcb1-2e09-4f70-820b-4be5e159a5d2","1.00","IMPS","2025-06-25 21:23:19.352726","Ahmedabad","DEVICE-H1","PENDING","false","false"
"27be734f-2f00-4cb5-8554-fff9da35fedf","5171f019-6587-4d05-9e5e-774ea5976141","1.00","CARD","2025-06-25 22:12:20.70764","Pune","DEVICE-F4","COMPLETED","false","false"
"27c9494f-fe85-4e79-b7d4-7241dac45956","56c1e273-942f-406c-a5c5-56232fd80a74","1.00","NEFT","2025-06-25 22:20:46.706488","Chandigarh","DEVICE-AD6","PENDING","false","false"
"27cd9102-6e24-4b59-85f8-f24da7b4ff5b","44a0b8bb-b0f7-4de2-b3bb-883ecba718c2","449256.90","NEFT","2025-06-25 21:33:03.144094","Nagpur","DEVICE-8890","PENDING","true","true"
"27cf939c-9e53-4215-b301-83e574826e90","68720cb6-0af5-481e-a87e-5704e77b4f59","1.00","IMPS","2025-06-25 21:57:05.24393","Patna","DEVICE-8810","FAILED","false","false"
"27e5a8b4-54dd-4127-85a3-7330ba563f82","f19e5575-0e87-4cbc-b9d0-39a92f52cf46","66141.19","IMPS","2025-06-25 21:38:57.027329","Surat","DEVICE-K3","REVERSED","false","false"
"27eaf714-29c2-459a-83e0-5859e1948045","3ebe3777-a821-4e6d-bc14-4c569da01cfb","1.00","CARD","2025-06-25 21:15:02.55596","Delhi","DEVICE-Z1","REVERSED","false","false"
"27f91446-f137-4632-9bc8-ab45c7bc5d36","be08fcb1-2e09-4f70-820b-4be5e159a5d2","1.00","NEFT","2025-06-25 21:24:10.896875","Assam","DEVICE-F7","COMPLETED","false","false"
"280fa9f3-0853-4d57-b357-b05c0915195f","7963a1e8-ef97-4e63-b07f-c290a2c94569","1.00","CARD","2025-06-25 21:56:26.306729","Rourkela","DEVICE-8890","PENDING","false","false"
"281b02a7-909c-41f3-87c1-811c6cb90883","0829884c-3af8-43ee-a887-bfe9f883f11c","155918.66","CARD","2025-06-25 22:26:00.804431","Noida","DEVICE-8890","COMPLETED","false","false"
"281b1cd6-e7a3-42b0-af79-13ee8f737ac5","1d3b6528-171a-4cbc-a36e-6124b2dc3733","177500.77","UPI","2025-06-25 21:18:08.883916","Delhi","DEVICE-G6","COMPLETED","false","false"
"28219ac1-b940-4ddc-b528-6af5d28231d8","56c1e273-942f-406c-a5c5-56232fd80a74","61260.48","NEFT","2025-06-25 22:20:24.076999","Bhopal","DEVICE-K3","FAILED","false","false"
"2828ab97-9cde-481c-bfbd-bc7983d002b2","56c1e273-942f-406c-a5c5-56232fd80a74","58934.80","NEFT","2025-06-25 22:19:53.819828","Kochi","DEVICE-G6","PENDING","false","false"
"282bc2b0-37d3-484c-9e5a-5c3b6098c88f","f19e5575-0e87-4cbc-b9d0-39a92f52cf46","199857.80","UPI","2025-06-25 21:39:49.670444","Lucknow","DEVICE-Z1","REVERSED","false","false"
"28474447-5fc8-4b95-8ff3-5ae736785644","cf69f4d2-5ed2-4f47-add7-36d6259d0103","2524.69","IMPS","2025-06-25 22:16:40.640462","Jaipur","DEVICE-K3","REVERSED","true","true"
"28499401-45da-493a-9aa1-7faad4283272","c53b73e8-84eb-47fb-8e18-8d9dce92724b","1.00","IMPS","2025-06-25 21:17:53.696942","Kashmir","DEVICE-G6","FAILED","false","false"
"28530c10-6e91-49f5-bec0-bb0ca1f32c76","be08fcb1-2e09-4f70-820b-4be5e159a5d2","1.00","UPI","2025-06-25 21:23:13.952099","Varanasi","DEVICE-8890","COMPLETED","false","false"
"285a514f-2ccf-4315-95c1-a55ed3618aa7","2fb31374-f086-4811-b8fb-43391bed0b63","31321.99","IMPS","2025-06-25 22:10:09.464465","Patna","DEVICE-F4","PENDING","false","false"
"285d1e16-12d7-49f5-8ec8-36a12345fa0b","56c1e273-942f-406c-a5c5-56232fd80a74","57124.94","IMPS","2025-06-25 22:20:54.704821","Rourkela","DEVICE-G6","PENDING","false","false"
"28626297-d696-47e1-b491-f63c60ee0fea","c53b73e8-84eb-47fb-8e18-8d9dce92724b","1.00","UPI","2025-06-25 21:08:18.562213","Mumbai","DEVICE-D5","REVERSED","false","false"
"2876e590-1c93-434f-82ae-aaf55e47f715","7963a1e8-ef97-4e63-b07f-c290a2c94569","106768.09","NEFT","2025-06-25 21:41:31.452097","Bhopal","DEVICE-F4","REVERSED","false","false"
"28aeda38-e881-423f-886b-34d695d7853a","dc7001bc-3e57-428c-87c5-c6da669ac6cb","292214.96","CARD","2025-06-25 21:25:05.436541","Surat","DEVICE-T6","FAILED","false","false"
"28bdcaf4-cfa3-4eca-b1d9-3434d8ce1e54","fbe316ef-b207-4f47-8874-df1b10c96f6c","1.00","IMPS","2025-06-25 22:04:29.990415","Kashmir","DEVICE-H8","COMPLETED","false","false"
"28ce763d-425f-4ab9-a7b1-b1e9b8220a93","be08fcb1-2e09-4f70-820b-4be5e159a5d2","110350.71","CARD","2025-06-25 21:23:10.551287","Chandigarh","DEVICE-W2","FAILED","false","false"
"28ef8e2b-6f78-4853-a368-2c1145a3dfb8","ef1b74d5-a9e3-47e2-b13d-150b01058f2a","53542.95","UPI","2025-06-25 21:08:19.133939","Noida","DEVICE-H8","REVERSED","false","false"
"28f62851-2d02-40a8-b486-99cc9d8899cd","fbe316ef-b207-4f47-8874-df1b10c96f6c","160076.43","IMPS","2025-06-25 22:04:37.138997","Noida","DEVICE-F7","PENDING","false","true"
"28ff5071-c1d8-44ba-ab22-76d15b1c578a","d6e6895b-9da7-44de-a7d1-f019f0eeb0de","10570.16","UPI","2025-06-25 21:31:50.441123","Varanasi","DEVICE-A2","FAILED","true","true"
"290927b7-4536-4184-9885-5b83f354d015","7963a1e8-ef97-4e63-b07f-c290a2c94569","54518.98","NEFT","2025-06-25 21:41:30.139532","Nagpur","DEVICE-G6","COMPLETED","false","false"
"290a9c49-077f-4a58-ac61-907c8b1ab475","ef1b74d5-a9e3-47e2-b13d-150b01058f2a","172970.46","IMPS","2025-06-25 22:02:22.962085","Chandigarh","DEVICE-8890","REVERSED","false","false"
"291479f3-d9ae-48b3-87bb-d7b89daec7e5","bf91c46f-4952-4aa8-8995-b8f7fd192611","1.00","CARD","2025-06-25 22:06:40.494782","Nagpur","DEVICE-F7","FAILED","false","false"
"29260706-9fb7-456b-bb34-ebb291f6d39a","959dc24b-0468-4851-a410-49ffae0f50b9","1.00","CARD","2025-06-25 22:01:13.521574","Pune","DEVICE-D2","FAILED","false","false"
"2936e216-2876-4ea4-b719-eb8391c96b17","55d2d6c8-c75c-465d-90d1-7683ecbcc990","1.00","CARD","2025-06-25 22:06:07.364263","Varanasi","DEVICE-8890","FAILED","false","false"
"29453adf-ce84-4a3d-a4d0-94f50ceb8623","02b6cf43-71f2-49d3-a693-aba0cb5e460b","7905.56","UPI","2025-06-25 21:36:52.919789","Bhopal","DEVICE-Z1","COMPLETED","false","false"
"2970492d-44e0-48a8-8e94-1ed7b09e0a7e","f840925e-a2bf-43f5-b165-76b2cf47f7f5","1.00","UPI","2025-06-25 22:03:10.848274","Chennai","DEVICE-D5","FAILED","false","false"
"29775e2d-c6df-4049-a652-c07e957be33d","c60ed865-8c15-4e0e-ac73-97716f73106b","94711.73","IMPS","2025-06-25 22:08:57.861025","Chandigarh","DEVICE-8890","REVERSED","false","false"
"2984751d-8e01-46c0-b4e2-b132075af687","1d3b6528-171a-4cbc-a36e-6124b2dc3733","186726.09","UPI","2025-06-25 21:18:20.338672","Amritsar","DEVICE-D5","COMPLETED","false","false"
"29882863-d4b9-4d7b-9662-0a5370a43abf","c60ed865-8c15-4e0e-ac73-97716f73106b","126151.42","UPI","2025-06-25 22:08:30.900058","Assam","DEVICE-W2","FAILED","false","false"
"298c6b3e-ea48-4271-aeea-27894bf9f8a8","1d3b6528-171a-4cbc-a36e-6124b2dc3733","766749.00","IMPS","2025-06-25 21:19:03.247462","Surat","DEVICE-A2","COMPLETED","true","true"
"298de784-778e-4bc1-ace9-9cec94f99c1c","f7917984-1f05-4bfb-b0c5-df151b7cc334","5907.02","CARD","2025-06-25 21:30:18.177261","Noida","DEVICE-G6","PENDING","true","true"
"299ff3d1-d407-4d62-bfa4-b55f94b29291","ecdd4bed-1985-4381-99af-a31249df1c7b","1.00","UPI","2025-06-25 22:15:21.854314","Delhi","DEVICE-H8","COMPLETED","false","true"
"29ae04f8-4cfb-4fca-a147-4375845cf2d9","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","165706.40","NEFT","2025-06-25 22:00:01.903574","Bangalore","DEVICE-H1","PENDING","false","false"
"29c5eaf8-231d-4c20-969e-fb2c1b2d2eed","68720cb6-0af5-481e-a87e-5704e77b4f59","47794.54","NEFT","2025-06-25 21:57:15.52769","Chandigarh","DEVICE-D2","PENDING","false","false"
"29c86bcc-7abb-4cd3-a130-07603238dfff","55d2d6c8-c75c-465d-90d1-7683ecbcc990","2795.33","CARD","2025-06-25 21:09:25.294485","Nagpur","DEVICE-D5","REVERSED","true","true"
"29da2cbc-d9bc-4bf7-b8c6-c86cb3736451","959dc24b-0468-4851-a410-49ffae0f50b9","160902.51","CARD","2025-06-25 22:01:09.527284","Delhi","DEVICE-8890","REVERSED","false","false"
"29e0c18e-712e-46c8-8ffa-21ad38630366","55b3788e-022e-4bee-a41e-24d91e0d886e","1.00","UPI","2025-06-25 21:34:08.725085","Bhopal","DEVICE-D5","COMPLETED","false","false"
"29ede9fb-df79-4d8e-b426-27b5ce638e98","f7917984-1f05-4bfb-b0c5-df151b7cc334","1.00","UPI","2025-06-25 21:30:16.548245","Chennai","DEVICE-W2","COMPLETED","false","false"
"2a0006e2-314b-4d79-9a62-3afb065943c4","959dc24b-0468-4851-a410-49ffae0f50b9","1.00","IMPS","2025-06-25 22:00:57.487296","Chennai","DEVICE-F4","PENDING","false","false"
"2a029a44-d9f0-4935-93c2-200aa1918189","68720cb6-0af5-481e-a87e-5704e77b4f59","349620.69","NEFT","2025-06-25 21:57:20.91764","Kashmir","DEVICE-D5","FAILED","false","false"
"2a07377a-9011-4759-aa9d-3c9092f79f8d","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","109982.82","NEFT","2025-06-25 21:08:28.36934","Chandigarh","DEVICE-8810","PENDING","false","false"
"2a23abbe-0042-4ee3-b749-664c3d81a6b8","862f4b98-a6c7-4bff-aa95-6cdf3fb9e71b","1.00","NEFT","2025-06-25 21:19:57.870715","Bhubaneshwar","DEVICE-8890","PENDING","false","false"
"2a67a993-49f5-4d53-9847-a8775706611d","56c1e273-942f-406c-a5c5-56232fd80a74","3011.85","IMPS","2025-06-25 22:19:14.356121","Lucknow","DEVICE-W2","REVERSED","false","false"
"2a6c078e-df50-44af-b851-efb083f3e2bd","b53d4dd1-cd0d-4b1c-8085-43680c78ba44","78126.80","NEFT","2025-06-25 21:22:04.395641","Pune","DEVICE-F7","COMPLETED","false","false"
"2a799c8d-7fd3-4fec-b066-5a1e65e951e1","c53b73e8-84eb-47fb-8e18-8d9dce92724b","57208.76","NEFT","2025-06-25 21:18:00.469357","Kochi","DEVICE-AD6","COMPLETED","false","false"
"2a94b092-ba6f-4198-89e7-7022933071d5","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","198985.07","UPI","2025-06-25 21:26:57.726889","Chandigarh","DEVICE-A2","COMPLETED","false","false"
"2aa8dcf1-286d-46c1-980d-58f276ea45fe","3ebe3777-a821-4e6d-bc14-4c569da01cfb","151133.33","NEFT","2025-06-25 21:15:19.903392","Chandigarh","DEVICE-H1","PENDING","false","true"
"2ab21ba7-c784-4738-a4cd-7cef39dd3839","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","223188.82","IMPS","2025-06-25 21:27:15.684559","Assam","DEVICE-A2","PENDING","false","false"
"2ab72140-ef1d-4395-b6e6-84aa939d2a71","c60ed865-8c15-4e0e-ac73-97716f73106b","1.00","IMPS","2025-06-25 22:09:04.3473","Bhopal","DEVICE-8890","FAILED","false","false"
"2ac6f27b-6721-4db0-bda8-8762784d148e","55b3788e-022e-4bee-a41e-24d91e0d886e","1.00","IMPS","2025-06-25 21:33:53.162937","Surat","DEVICE-A2","COMPLETED","false","false"
"2acb563c-5834-4f32-aa16-a5aaba20debb","b3f47122-6640-4745-a66a-d26ac1654155","227096.70","CARD","2025-06-25 21:35:03.048482","Kolkata","DEVICE-F7","COMPLETED","false","false"
"2b0bbe6d-ec1d-41fe-8705-c575d7169ed0","dc7001bc-3e57-428c-87c5-c6da669ac6cb","131550.41","UPI","2025-06-25 21:24:52.287698","Bangalore","DEVICE-H8","REVERSED","false","false"
"2b11a20b-5a9e-4743-996a-5a78d8a59a4e","7aa5f06a-27ec-489f-97ff-63856605f2e8","2600.12","UPI","2025-06-25 22:13:18.91375","Bhubaneshwar","DEVICE-D5","REVERSED","true","false"
"2b1b2d04-756f-44c5-b228-b08ae68857b6","0829884c-3af8-43ee-a887-bfe9f883f11c","43972.04","UPI","2025-06-25 22:26:01.250304","Patna","DEVICE-G6","PENDING","false","false"
"2b1fe59f-c3e0-4fa3-aeb4-53208c460a3f","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","44482.69","CARD","2025-06-25 21:36:24.493269","Jammu","DEVICE-K3","REVERSED","false","false"
"2b2d0c06-4ca6-4c32-b26b-b08e51edcc1a","e5491271-cf1b-49c6-b01c-7f50562289af","1.00","CARD","2025-06-25 22:22:54.819916","Lucknow","DEVICE-D2","COMPLETED","false","false"
"2b4b7300-de3f-40ce-b50d-da84e98e197c","3aa69424-0108-4620-8c1e-5a147a78bc8d","223643.24","CARD","2025-06-25 22:11:14.258095","Rourkela","DEVICE-G6","FAILED","false","false"
"2b4d14a3-a2ca-4e3a-a296-369fa11d46aa","7aa5f06a-27ec-489f-97ff-63856605f2e8","1.00","CARD","2025-06-25 22:14:02.239226","Bhopal","DEVICE-D2","REVERSED","false","false"
"2b556795-b2fd-4c52-bef1-6519dfba443d","7963a1e8-ef97-4e63-b07f-c290a2c94569","88920.05","IMPS","2025-06-25 21:40:34.604599","Ahmedabad","DEVICE-W2","PENDING","false","false"
"2b7fb901-1a47-4663-b720-7f78366b215a","c60ed865-8c15-4e0e-ac73-97716f73106b","257641.80","NEFT","2025-06-25 22:08:42.57721","Hyderabad","DEVICE-H1","REVERSED","false","true"
"2b8995bd-05ab-4a20-ba18-24ad0e3da5d6","55b3788e-022e-4bee-a41e-24d91e0d886e","53473.96","IMPS","2025-06-25 21:33:52.829144","Kashmir","DEVICE-D2","COMPLETED","false","false"
"2b8d8f39-e00d-4498-a17b-804d32d4d0d0","3fae33ad-4764-4983-a15e-9a1f8d2f7bfc","154846.16","IMPS","2025-06-25 21:16:12.244564","Lucknow","DEVICE-Z1","REVERSED","false","false"
"2b8eb34e-8d9b-4541-bdbd-2592eb82c58b","f19e5575-0e87-4cbc-b9d0-39a92f52cf46","1.00","IMPS","2025-06-25 21:39:14.632841","Bangalore","DEVICE-8890","COMPLETED","false","false"
"2b92ac4f-fe5c-43bb-b890-4c3a54719670","fbe316ef-b207-4f47-8874-df1b10c96f6c","109349.83","NEFT","2025-06-25 22:04:05.65533","Mumbai","DEVICE-W2","PENDING","false","false"
"2badfae4-54ae-4262-9dbe-3030f8c083c3","f19e5575-0e87-4cbc-b9d0-39a92f52cf46","11399.66","CARD","2025-06-25 21:39:39.931745","Surat","DEVICE-T6","PENDING","true","true"
"2bb53c95-be0f-4cd2-b80d-044a37a142ea","8e13d4dc-a867-4b09-a5f8-d802bae4d668","236819.62","IMPS","2025-06-25 21:38:00.925153","Surat","DEVICE-T6","REVERSED","false","false"
"2bb7699d-5671-4d54-aa55-bb09375d73a1","56c1e273-942f-406c-a5c5-56232fd80a74","220162.21","CARD","2025-06-25 22:20:31.736394","Bhubaneshwar","DEVICE-D5","COMPLETED","false","false"
"2bc0a834-3325-4890-beb7-6ab7e4bdd09a","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","1.00","CARD","2025-06-25 21:27:40.20127","Bangalore","DEVICE-H1","COMPLETED","false","false"
"2bd6648e-3d04-4b73-ae14-c1a000a869bc","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","174122.17","NEFT","2025-06-25 21:08:29.469209","Jaipur","DEVICE-W2","FAILED","false","false"
"2be9c2cd-e67f-4ba4-9ebb-aa9e7a2df0eb","b3f47122-6640-4745-a66a-d26ac1654155","1.00","NEFT","2025-06-25 21:09:22.102","Varanasi","DEVICE-H1","PENDING","false","false"
"2bf92618-412f-4704-b9d5-cdc99ea4acf5","c53b73e8-84eb-47fb-8e18-8d9dce92724b","82200.99","IMPS","2025-06-25 21:17:29.972296","Assam","DEVICE-G6","COMPLETED","false","false"
"2c0c2889-e77a-44fe-990e-0d43f5701428","3fae33ad-4764-4983-a15e-9a1f8d2f7bfc","180780.33","NEFT","2025-06-25 21:16:42.458963","Bhubaneshwar","DEVICE-F7","REVERSED","false","false"
"2c5dce8e-7aa1-49e0-8103-b720d4db79df","c53b73e8-84eb-47fb-8e18-8d9dce92724b","1.00","IMPS","2025-06-25 21:16:59.550882","Assam","DEVICE-AD6","COMPLETED","false","false"
"2c6f5475-399a-4e69-80ca-c5ec16684689","ecdd4bed-1985-4381-99af-a31249df1c7b","151766.61","IMPS","2025-06-25 22:14:48.528465","Amritsar","DEVICE-A2","FAILED","false","false"
"2c8b18a4-d944-4a5b-ad74-4e56f596fc8d","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","1.00","IMPS","2025-06-25 21:28:10.732906","Assam","DEVICE-D2","COMPLETED","false","false"
"2c8d20c6-d34f-410b-9121-6230416cfacf","b53d4dd1-cd0d-4b1c-8085-43680c78ba44","159413.66","UPI","2025-06-25 21:22:13.688357","Pune","DEVICE-W2","REVERSED","false","false"
"2c8d540d-be8e-48f3-8ead-486ceeb4b2dc","56c1e273-942f-406c-a5c5-56232fd80a74","78468.81","NEFT","2025-06-25 22:20:55.409264","Chennai","DEVICE-G6","FAILED","false","false"
"2c9c9781-f987-4c10-bc9c-936b94563973","7aa5f06a-27ec-489f-97ff-63856605f2e8","1.00","UPI","2025-06-25 22:12:53.407089","Bhubaneshwar","DEVICE-Z1","FAILED","false","false"
"2c9d8a23-0674-40a1-a8f8-026e567c6ce6","5171f019-6587-4d05-9e5e-774ea5976141","76861.11","CARD","2025-06-25 22:12:32.32732","Pune","DEVICE-8890","COMPLETED","false","false"
"2c9f9d0b-5074-4708-b764-0a1b5b6410d9","1d3b6528-171a-4cbc-a36e-6124b2dc3733","29464.69","UPI","2025-06-25 21:18:24.261926","Jaipur","DEVICE-F4","REVERSED","false","false"
"2cd52ed2-0ed4-4232-8b94-c9f32c772ac0","56c1e273-942f-406c-a5c5-56232fd80a74","1.00","CARD","2025-06-25 22:19:11.975466","Chandigarh","DEVICE-D5","PENDING","false","false"
"2cee8ce1-d208-4fda-901c-27e1d14ee494","cf69f4d2-5ed2-4f47-add7-36d6259d0103","287231.27","NEFT","2025-06-25 22:16:14.913285","Chandigarh","DEVICE-H1","REVERSED","false","false"
"2cf5be3b-5afe-4967-a50a-8944e82b2c46","fbe316ef-b207-4f47-8874-df1b10c96f6c","1.00","UPI","2025-06-25 22:03:56.273389","Nagpur","DEVICE-D5","FAILED","false","false"
"2cff87d4-b152-4ffb-92aa-65eac8950f3f","8e13d4dc-a867-4b09-a5f8-d802bae4d668","62976.94","NEFT","2025-06-25 21:38:31.212266","Chandigarh","DEVICE-H8","REVERSED","false","false"
"2d0c0b2e-9144-48cd-91cc-89493ec06f24","3aa69424-0108-4620-8c1e-5a147a78bc8d","1.00","NEFT","2025-06-25 22:10:44.889299","Kashmir","DEVICE-H1","REVERSED","false","false"
